"0.21547815","2.3678656","9.396045","20160210_234100"
"0.33997664","2.303222","9.423578","20160210_234100"
"0.46567222","2.3008277","9.455899","20160210_234100"
"0.6488287","2.4959552","10.117896","20160210_234100"
"0.61171854","2.5115175","9.643845","20160210_234100"
"0.4189853","2.3953989","9.856929","20160210_234100"
"0.2801216","2.3475149","9.668983","20160210_234100"
"0.20709845","2.5091233","8.9758625","20160210_234100"
"0.29807812","2.3774424","9.2069025","20160210_234100"
"0.5422867","2.304419","9.690532","20160210_234100"
"0.39983168","2.3068132","9.576807","20160210_234100"
"0.45250413","2.2996306","10.235212","20160210_234100"
"0.7529764","2.3391352","10.833763","20160210_234100"
"0.415394","2.2541409","10.149021","20160210_234100"
"0.17836803","2.2972364","9.409213","20160210_234100"
"-0.1448492","2.5390508","9.242816","20160210_234100"
"0.06943185","2.3127987","9.344569","20160210_234100"
"0.70509243","2.2421699","8.84059","20160210_234100"
"0.8738836","2.2038627","9.232041","20160210_234100"
"0.6703765","2.3092074","10.571598","20160210_234100"
"0.90381116","2.195483","10.334572","20160210_234100"
"2.0769699","2.2050598","9.700109","20160210_234100"
"2.2421699","2.0925324","9.127894","20160210_234100"
"1.8183962","1.9668367","9.131485","20160210_234100"
"2.005144","2.055422","9.313444","20160210_234100"
"2.4133554","1.9572599","9.102755","20160210_234100"
"2.718616","1.9405005","9.713276","20160210_234100"
"2.706645","2.0745757","10.91756","20160210_234100"
"2.528277","2.0231004","10.262746","20160210_234100"
"2.4959552","2.1176715","9.446322","20160210_234100"
"2.8215668","2.268506","8.853758","20160210_234100"
"2.8993783","2.4049757","9.097966","20160210_234100"
"3.015497","2.3068132","8.919599","20160210_234100"
"3.1304188","2.3080103","9.103952","20160210_234101"
"3.7361517","2.3546975","9.595961","20160210_234101"
"3.714604","2.219425","9.006987","20160210_234101"
"3.903746","2.48159","8.808268","20160210_234101"
"3.819949","2.4744074","8.884883","20160210_234101"
"3.6116533","2.4528596","8.802282","20160210_234101"
"3.810372","2.5390508","8.859743","20160210_234101"
"3.799598","2.6611552","9.166202","20160210_234101"
"3.7984009","2.504335","8.892065","20160210_234101"
"3.8139634","2.5390508","8.839393","20160210_234101"
"3.927688","2.504335","8.50181","20160210_234101"
"4.187459","2.586935","7.9906483","20160210_234101"
"4.3514614","2.5809495","7.831434","20160210_234101"
"4.784812","2.954445","8.020576","20160210_234101"
"5.007473","3.028665","8.186973","20160210_234101"
"5.333084","3.05141","7.8745294","20160210_234101"
"5.825093","2.719813","7.4387846","20160210_234101"
"5.911284","2.7102363","6.872556","20160210_234101"
"5.9867015","3.1627405","6.9599442","20160210_234101"
"6.667852","3.2142158","7.1191587","20160210_234101"
"8.056489","3.2561142","8.176199","20160210_234101"
"7.979874","2.542642","7.9475527","20160210_234101"
"7.6051817","2.2493525","6.301539","20160210_234101"
"7.1909847","2.408567","5.365406","20160210_234101"
"5.9723363","2.067393","6.167464","20160210_234101"
"7.302315","2.5258827","9.623494","20160210_234101"
"7.240066","2.1176715","8.028955","20160210_234101"
"6.063316","1.6747441","6.543353","20160210_234101"
"6.293159","2.2936451","6.090849","20160210_234101"
"6.4068837","2.1691468","6.992266","20160210_234101"
"6.157887","2.1057005","7.3885064","20160210_234101"
"6.493075","1.661576","7.129933","20160210_234101"
"6.721721","1.6280571","6.9503675","20160210_234101"
"6.385336","1.9405005","6.6247563","20160210_234101"
"6.435614","2.4648306","7.088034","20160210_234101"
"6.221333","2.4253263","7.311892","20160210_234101"
"6.2871737","2.3822308","7.3909006","20160210_234101"
"6.1758432","2.220622","6.399701","20160210_234101"
"6.242881","1.5777789","7.339425","20160210_234101"
"6.8402343","1.234211","8.985439","20160210_234101"
"6.7253127","1.8830396","8.439561","20160210_234101"
"6.4416","2.1332338","7.607576","20160210_234101"
"4.39336","1.5394717","7.8326306","20160210_234101"
"5.2241483","1.3862427","8.750807","20160210_234101"
"5.650316","1.352724","5.9747305","20160210_234101"
"3.5901055","0.48961425","7.6375036","20160210_234101"
"3.7684734","0.04189853","9.1255","20160210_234101"
"3.8630445","0.04189853","10.274716","20160210_234101"
"2.7964275","-0.60932434","10.291476","20160210_234101"
"2.4049757","-0.48841715","9.00579","20160210_234101"
"2.4768016","-0.7015011","6.992266","20160210_234102"
"1.745373","-1.4508862","6.6187706","20160210_234102"
"1.0043676","-2.0386627","8.289924","20160210_234102"
"0.2645593","-3.1112652","8.828619","20160210_234102"
"1.2138603","-3.2956185","11.003751","20160210_234102"
"1.8327614","-1.9297266","11.18571","20160210_234102"
"2.12246","-1.7286136","9.909601","20160210_234102"
"1.6927006","-2.954445","10.377667","20160210_234102"
"1.377863","-3.169923","10.192117","20160210_234102"
"0.16879122","-3.514688","7.704541","20160210_234102"
"-0.29688102","-3.787627","6.6870055","20160210_234102"
"-0.545878","-4.120421","7.8649526","20160210_234102"
"-0.82360536","-4.7907977","9.968259","20160210_234102"
"-0.025139118","-4.578911","10.608707","20160210_234102"
"0.30765492","-4.1024647","8.39048","20160210_234102"
"0.21667525","-4.104859","7.120356","20160210_234102"
"-0.1316811","-4.4208937","8.66701","20160210_234102"
"0.108936176","-4.739322","9.698911","20160210_234102"
"-0.14963761","-4.97156","8.639477","20160210_234102"
"-0.5662287","-5.2995653","8.445546","20160210_234102"
"-0.8355764","-5.4887075","8.62152","20160210_234102"
"-0.45370123","-5.33069","8.583213","20160210_234102"
"-0.62249243","-5.3941364","8.279149","20160210_234102"
"-0.7062895","-5.4504004","8.352173","20160210_234102"
"-0.6560113","-5.5641246","8.899248","20160210_234102"
"-1.1851299","-6.0968347","8.943541","20160210_234102"
"-1.1121067","-5.6563015","8.669404","20160210_234102"
"-0.50876784","-5.1523223","8.291121","20160210_234102"
"-0.7134721","-5.2540755","9.138668","20160210_234102"
"-1.3180081","-5.6706667","8.882488","20160210_234102"
"-1.1695676","-5.21098","8.483853","20160210_234102"
"-0.9888053","-5.00867","8.955511","20160210_234102"
"-0.92057055","-5.2049947","9.078813","20160210_234102"
"-0.6655881","-4.829105","9.609129","20160210_234102"
"-0.41299978","-4.689044","10.662578","20160210_234102"
"-0.8355764","-4.675876","10.99178","20160210_234102"
"-1.2725182","-4.7285485","10.101137","20160210_234102"
"-1.7298107","-4.507085","9.376891","20160210_234102"
"-2.148796","-4.346673","10.006566","20160210_234102"
"-1.5442601","-3.6140475","10.036493","20160210_234102"
"-1.3802572","-3.405752","10.542868","20160210_234102"
"-0.9864111","-3.1627405","12.056003","20160210_234102"
"-0.63087213","-2.8933928","13.499706","20160210_234102"
"-1.5358804","-2.6886885","11.824963","20160210_234102"
"-1.0534488","-1.0055647","8.085219","20160210_234102"
"-0.04189853","0.5793968","7.3106947","20160210_234102"
"0.03232172","0.61770403","9.263166","20160210_234102"
"-0.320823","1.043872","8.706514","20160210_234102"
"-0.62129533","1.2425907","8.578424","20160210_234102"
"-0.6703765","1.1755531","10.532093","20160210_234102"
"-0.25857377","1.7166426","9.17099","20160210_234103"
"0.961272","2.896984","7.571663","20160210_234103"
"0.39863458","2.6276364","8.829816","20160210_234103"
"-0.7074866","2.3810337","9.241618","20160210_234103"
"-0.59974754","2.89459","8.359355","20160210_234103"
"0.50996494","3.833117","8.224083","20160210_234103"
"-0.15083471","3.2968156","9.294291","20160210_234103"
"-0.45968673","3.4644098","9.03452","20160210_234103"
"0.31364042","4.1335893","8.1797905","20160210_234103"
"0.60333884","4.382586","8.708909","20160210_234103"
"0.038307227","3.8534677","9.419987","20160210_234103"
"0.5231331","4.179079","9.645041","20160210_234103"
"0.2908955","4.4460325","8.773552","20160210_234103"
"0.29688102","4.9320555","7.8912888","20160210_234103"
"0.08259996","4.915296","7.016208","20160210_234103"
"-0.037110128","4.912902","6.7229185","20160210_234103"
"0.81043726","5.3115363","7.4723034","20160210_234103"
"1.2677298","5.4527946","8.252813","20160210_234103"
"1.1923125","5.4623713","7.7009497","20160210_234103"
"1.1911154","5.616797","6.6905966","20160210_234103"
"1.1887212","5.8334723","6.432023","20160210_234103"
"0.9900024","5.5748987","6.6415157","20160210_234103"
"1.3850456","5.5150437","7.0928226","20160210_234103"
"2.5737667","5.8693852","8.2037325","20160210_234103"
"2.6156654","5.5856724","8.133103","20160210_234103"
"2.1523874","5.4899044","7.4842744","20160210_234103"
"2.0506337","5.379771","6.6403184","20160210_234103"
"2.7401638","5.511452","5.9998693","20160210_234103"
"5.2756233","6.421249","6.157887","20160210_234103"
"3.4165258","5.1846437","5.5581393","20160210_234103"
"3.1591492","4.620809","5.4527946","20160210_234103"
"4.6686935","5.221754","8.838196","20160210_234103"
"3.752911","2.8778305","13.500903","20160210_234103"
"3.1711202","2.9783869","10.600328","20160210_234103"
"3.657143","4.1491513","6.4224463","20160210_234103"
"4.003105","4.5322237","4.5753193","20160210_234103"
"3.9683893","3.83192","6.1806316","20160210_234103"
"3.810372","3.2034419","7.6291237","20160210_234103"
"5.2085857","2.871845","9.607931","20160210_234103"
"6.302736","3.1352072","11.394006","20160210_234103"
"5.792771","3.2261868","8.702923","20160210_234103"
"4.6100354","2.8694508","7.2340803","20160210_234103"
"4.1132383","2.5785553","7.4375877","20160210_234103"
"4.473566","2.4121583","8.623915","20160210_234103"
"4.602853","2.5234885","8.250419","20160210_234103"
"4.355053","2.4241292","7.7787614","20160210_234103"
"4.095282","2.0171149","8.711303","20160210_234103"
"4.2760444","1.6903064","9.326612","20160210_234103"
"5.151125","2.110489","9.097966","20160210_234103"
"4.9224787","1.9476831","8.480263","20160210_234103"
"4.4244847","1.5047557","7.7081323","20160210_234104"
"4.2161894","1.6879122","8.23366","20160210_234104"
"4.4663835","1.460463","8.829816","20160210_234104"
"4.614824","1.5298948","9.876082","20160210_234104"
"4.260482","1.2952632","10.631453","20160210_234104"
"3.596091","0.7086837","10.800244","20160210_234104"
"3.394978","0.5494693","10.386047","20160210_234104"
"3.359065","0.6895301","9.79827","20160210_234104"
"2.791639","0.5279215","9.481039","20160210_234104"
"2.552219","0.6631939","9.228451","20160210_234104"
"2.5330653","0.557849","9.718064","20160210_234104"
"3.074155","0.79128367","9.640253","20160210_234104"
"2.5773582","0.40701428","10.175357","20160210_234104"
"2.3834279","0.48602295","9.82341","20160210_234104"
"2.2170308","0.62368953","9.198523","20160210_234104"
"1.5071499","0.073023155","9.109938","20160210_234104"
"1.7274165","0.36391866","8.7125","20160210_234104"
"1.3263878","-0.021547815","9.188946","20160210_234104"
"1.3670892","-0.2645593","9.710882","20160210_234104"
"1.340753","-0.2837129","10.070012","20160210_234104"
"1.5993267","-0.06703765","10.494983","20160210_234104"
"1.650802","-0.02873042","10.29387","20160210_234104"
"2.1057005","0.50278234","9.933543","20160210_234104"
"0.94810385","-0.19153613","10.357317","20160210_234104"
"0.7290344","-0.16519992","10.8948145","20160210_234104"
"0.59495914","-0.053869538","11.33894","20160210_234104"
"0.2621651","-0.16879122","11.007342","20160210_234104"
"0.025139118","-0.15562311","10.412383","20160210_234104"
"-0.055066638","-0.23463176","10.096349","20160210_234104"
"-0.18195933","-0.19033903","9.803059","20160210_234104"
"-0.2885013","-0.40940848","10.079589","20160210_234104"
"-0.21667525","-0.20350714","10.536881","20160210_234104"
"0.07062895","0.10534488","10.633847","20160210_234104"
"-0.059855044","0.2801216","10.362105","20160210_234104"
"-0.6356605","0.14963761","9.227253","20160210_234104"
"-0.7170634","0.076614454","9.091981","20160210_234104"
"-0.5434838","0.25977087","9.392453","20160210_234104"
"-0.60094464","0.19871874","10.110714","20160210_234104"
"-0.4225766","0.4225766","10.400413","20160210_234104"
"-0.5530606","0.33279404","10.259154","20160210_234104"
"-0.6859388","0.35553896","10.213664","20160210_234104"
"-0.7350199","0.39983168","10.253169","20160210_234104"
"-0.7433996","0.6464345","9.982624","20160210_234104"
"-0.82240826","0.7230489","9.421184","20160210_234104"
"-0.7781156","0.7086837","9.78989","20160210_234104"
"-0.45370123","0.8631097","10.511743","20160210_234104"
"-0.61411273","0.92416185","10.398018","20160210_234104"
"-0.46447513","1.0618285","10.007763","20160210_234104"
"-0.688333","1.0714053","10.109517","20160210_234104"
"-0.760159","1.1923125","9.704897","20160210_234104"
"-0.7338228","1.1480197","9.785102","20160210_234105"
"-0.63206923","1.2246342","10.281899","20160210_234105"
"-0.63206923","1.234211","10.679337","20160210_234105"
"-0.5746084","1.400608","10.064027","20160210_234105"
"-0.6368576","1.5047557","9.481039","20160210_234105"
"-0.46567222","1.7202339","9.270349","20160210_234105"
"-0.34117374","1.7154455","9.44752","20160210_234105"
"-0.2885013","1.8267759","9.424775","20160210_234105"
"-0.2621651","1.9859903","8.916007","20160210_234105"
"-0.20590134","1.7561469","10.110714","20160210_234105"
"-0.24061728","1.887828","9.922769","20160210_234105"
"-0.36631286","1.9393034","9.49301","20160210_234105"
"-0.30406362","1.9668367","9.737218","20160210_234105"
"-0.1448492","2.0171149","10.013748","20160210_234105"
"-0.04309563","2.1152773","9.931149","20160210_234105"
"-0.130484","2.0697873","10.163386","20160210_234105"
"-0.050278235","2.0458453","10.41358","20160210_234105"
"-0.12569559","2.19668","10.0987425","20160210_234105"
"0.007182605","2.4361002","9.519346","20160210_234105"
"-0.12689269","2.5438392","9.186552","20160210_234105"
"-0.079008654","2.4971523","8.683769","20160210_234105"
"0.021547815","2.4504654","8.215703","20160210_234105"
"0.3878607","2.574964","7.884106","20160210_234105"
"0.6572084","2.541445","7.8266454","20160210_234105"
"0.8391677","2.528277","7.8876977","20160210_234105"
"1.4329298","2.5498247","8.930372","20160210_234105"
"1.7705121","2.3810337","9.255983","20160210_234105"
"2.3020248","2.421735","8.908825","20160210_234105"
"2.8670566","2.4552538","9.130288","20160210_234105"
"3.406949","2.2888567","11.118672","20160210_234105"
"3.5170822","2.2457612","10.969035","20160210_234105"
"3.039439","2.2218192","9.998186","20160210_234105"
"3.1112652","2.4372973","8.740033","20160210_234105"
"2.8203697","2.384625","8.093599","20160210_234105"
"2.8802247","2.1080947","9.873688","20160210_234105"
"3.4476504","2.327164","9.103952","20160210_234105"
"3.4608185","2.2589293","8.408437","20160210_234105"
"3.4955344","1.8674773","9.476251","20160210_234105"
"3.8965633","1.8267759","9.554062","20160210_234105"
"4.238934","2.0266917","8.418014","20160210_234105"
"3.6104562","1.8088194","8.649054","20160210_234105"
"4.0054994","1.7477672","8.826224","20160210_234105"
"3.989937","1.5143325","9.181764","20160210_234105"
"4.24492","1.3754689","9.841366","20160210_234105"
"4.6495395","1.5035586","8.866926","20160210_234105"
"4.280833","1.2880806","8.152257","20160210_234105"
"4.1659107","1.0342951","8.90643","20160210_234105"
"4.185065","0.7685388","10.338163","20160210_234105"
"4.3382936","0.93972415","9.247604","20160210_234105"
"4.080917","0.94810385","8.463503","20160210_234105"
"3.7421372","0.80684596","7.976283","20160210_234106"
"3.8043866","0.47405192","10.042479","20160210_234106"
"4.259285","0.6560113","10.380061","20160210_234106"
"4.378995","0.7386112","9.799467","20160210_234106"
"3.9001546","0.6332663","9.41879","20160210_234106"
"3.4368765","0.46686932","8.803479","20160210_234106"
"3.027468","0.2717419","9.111135","20160210_234106"
"3.240552","0.33279404","9.877279","20160210_234106"
"3.3758245","0.3172317","10.31901","20160210_234106"
"3.1112652","0.19991584","10.18254","20160210_234106"
"2.8526914","0.1352724","10.043676","20160210_234106"
"2.6635494","0.08379706","10.103531","20160210_234106"
"2.5127146","0.077811554","9.977836","20160210_234106"
"2.6024973","0.110133275","10.212467","20160210_234106"
"2.433706","0.095768064","10.152613","20160210_234106"
"2.184709","-0.02873042","10.09156","20160210_234106"
"1.8770541","-0.053869538","10.0341","20160210_234106"
"1.6196774","0.020350715","9.947908","20160210_234106"
"1.2808979","0.08619126","9.458294","20160210_234106"
"1.0175357","0.089782566","9.739613","20160210_234106"
"0.9672575","0.19632454","9.932345","20160210_234106"
"0.9995792","0.2717419","9.876082","20160210_234106"
"1.0953473","0.39264908","10.052056","20160210_234106"
"0.7158663","0.28491","10.007763","20160210_234106"
"0.4189853","0.25258827","9.993398","20160210_234106"
"0.35194764","0.33159694","9.861717","20160210_234106"
"0.19632454","0.37588966","10.150218","20160210_234106"
"0.10534488","0.36870706","10.151415","20160210_234106"
"0.1604115","0.39025488","10.767922","20160210_234106"
"-0.1364695","0.31364042","10.340557","20160210_234106"
"-0.44771573","0.33877954","10.125079","20160210_234106"
"-0.7410054","0.4429273","9.762358","20160210_234106"
"-0.8475474","0.5662287","9.497798","20160210_234106"
"-0.7278373","0.6404489","9.928755","20160210_234106"
"-0.82480246","0.7026982","9.938332","20160210_234106"
"-0.7661445","0.8499416","9.394848","20160210_234106"
"-0.7170634","0.9828198","8.944737","20160210_234106"
"-0.80086046","0.79966336","9.108741","20160210_234106"
"-0.81522566","0.6943185","9.362526","20160210_234106"
"-0.6548142","0.8463503","9.902418","20160210_234106"
"-0.50278234","0.94810385","9.892841","20160210_234106"
"-0.47884035","1.033098","10.284293","20160210_234106"
"-0.5291186","0.91817635","10.448297","20160210_234106"
"-0.23463176","1.1073183","10.058042","20160210_234106"
"-0.12689269","1.1971009","9.767146","20160210_234106"
"-0.092176765","1.2916719","10.111911","20160210_234106"
"-0.04070143","1.388637","10.199299","20160210_234106"
"-0.22385786","1.4197617","11.079168","20160210_234106"
"-0.25977087","1.5298948","10.830172","20160210_234106"
"-0.22385786","1.6340426","10.134656","20160210_234106"
"0.0047884034","1.7417817","9.532514","20160210_234107"
"0.23104046","1.8327614","9.345766","20160210_234107"
"0.49200845","1.9369092","9.403227","20160210_234107"
"0.41299978","1.9800048","9.801862","20160210_234107"
"0.58298814","1.9201498","9.829395","20160210_234107"
"0.50996494","2.1320367","9.557653","20160210_234107"
"0.700304","2.2709002","9.033323","20160210_234107"
"0.89543146","2.3918076","8.76996","20160210_234107"
"1.0941502","2.492364","8.941146","20160210_234107"
"1.3204023","2.4863784","9.56723","20160210_234107"
"1.2940661","2.6001031","9.136273","20160210_234107"
"1.3227965","2.7126305","8.834604","20160210_234107"
"1.3132197","2.7844565","8.825027","20160210_234107"
"1.3670892","2.8395233","9.368511","20160210_234107"
"1.0319009","2.5773582","9.496601","20160210_234107"
"0.9816227","2.6252422","9.26197","20160210_234107"
"1.0833763","2.8491","9.120711","20160210_234107"
"1.7429788","2.8419175","9.832987","20160210_234107"
"1.5933412","2.4887726","10.477027","20160210_234107"
"1.1935096","2.4779987","9.779117","20160210_234107"
"1.4030021","2.64679","9.548077","20160210_234107"
"1.5011644","2.6982653","9.563639","20160210_234107"
"1.3335704","2.5486276","9.512163","20160210_234107"
"1.2210429","2.621651","9.379285","20160210_234107"
"1.4101849","2.6671407","9.161413","20160210_234107"
"1.555034","2.669535","9.645041","20160210_234107"
"1.4065934","2.5438392","9.7324295","20160210_234107"
"1.5191209","2.5558102","9.788693","20160210_234107"
"1.6436194","2.5929205","9.816227","20160210_234107"
"1.6807296","2.565387","9.9550905","20160210_234107"
"1.5358804","2.622848","9.962274","20160210_234107"
"1.411382","2.5594015","10.187328","20160210_234107"
"1.4077905","2.6396074","10.267534","20160210_234107"
"1.0378864","2.585738","9.234436","20160210_234107"
"0.82240826","2.4504654","8.640674","20160210_234107"
"0.49679685","2.4313118","7.1047935","20160210_234107"
"2.4911668","3.6463692","9.631873","20160210_234107"
"0.5374983","2.469619","10.57878","20160210_234107"
"0.17717093","2.2349873","8.221688","20160210_234107"
"-2.6264393","3.5565867","7.1395097","20160210_234107"
"0.52073884","1.9608512","11.506534","20160210_234107"
"0.8451532","1.9752164","11.305421","20160210_234107"
"-0.7314286","1.780089","6.612785","20160210_234107"
"0.090979666","1.7621324","6.5696893","20160210_234107"
"3.8151605","2.516306","7.4088573","20160210_234107"
"3.5936968","0.8415619","7.964312","20160210_234107"
"3.0825348","-0.3890578","12.326548","20160210_234107"
"2.0578163","1.0223241","13.016078","20160210_234107"
"2.31639","3.5805287","11.61547","20160210_234107"
"3.489549","3.9348705","11.973403","20160210_234107"
"3.1160536","3.6224272","11.795034","20160210_234108"
"1.3742718","1.8064252","11.042058","20160210_234108"
"1.9608512","2.0374656","10.90918","20160210_234108"
"2.2613235","2.03148","10.484209","20160210_234108"
"1.887828","1.6747441","11.766304","20160210_234108"
"2.5570073","1.6448165","6.619968","20160210_234108"
"1.0726024","2.231396","11.164163","20160210_234108"
"1.0737995","1.4784195","10.338163","20160210_234108"
"1.4939818","1.7872716","11.158177","20160210_234108"
"1.8746599","1.3862427","10.623073","20160210_234108"
"2.1930888","1.5071499","9.758766","20160210_234108"
"1.9907787","1.508347","8.707711","20160210_234108"
"1.9021933","1.4520833","8.403648","20160210_234108"
"1.7932571","1.3120226","8.893262","20160210_234108"
"1.7501614","1.0821792","9.467871","20160210_234108"
"2.0685902","1.0785879","9.7479925","20160210_234108"
"2.5306711","1.0175357","9.543288","20160210_234108"
"2.372654","0.9780314","9.232041","20160210_234108"
"2.2852654","1.2270284","8.66701","20160210_234108"
"2.2158337","1.4077905","8.175002","20160210_234108"
"2.3068132","1.5945383","7.9068513","20160210_234108"
"2.4540567","1.7501614","8.072051","20160210_234108"
"2.4995465","1.7669208","8.582016","20160210_234108"
"2.2266076","1.6531962","9.397242","20160210_234108"
"2.1871033","1.5646108","9.440337","20160210_234108"
"2.160767","1.5490485","9.706094","20160210_234108"
"1.8507179","1.389834","9.986216","20160210_234108"
"2.0685902","1.3742718","10.049662","20160210_234108"
"2.3558946","1.364695","10.147824","20160210_234108"
"2.1404164","1.2509704","10.512939","20160210_234108"
"1.887828","1.1683705","10.332177","20160210_234108"
"1.9129672","1.2449849","10.055647","20160210_234108"
"1.804031","1.3551182","10.196905","20160210_234108"
"1.5753847","1.2006922","10.418368","20160210_234108"
"1.6005238","1.2018893","10.33936","20160210_234108"
"1.7166426","1.3239936","9.975441","20160210_234108"
"1.8567034","1.3467385","9.415198","20160210_234108"
"1.7381904","1.3156139","9.464279","20160210_234108"
"1.7848774","1.3275849","9.624691","20160210_234108"
"1.7106571","1.2306197","9.998186","20160210_234108"
"1.7286136","1.234211","9.961076","20160210_234108"
"1.7489643","1.3335704","9.5971575","20160210_234108"
"1.8052281","1.2413936","9.473856","20160210_234108"
"1.9428947","1.186327","9.586384","20160210_234108"
"2.054225","1.1779473","9.753978","20160210_234108"
"2.1499932","1.0726024","9.950302","20160210_234108"
"2.2840683","1.0474633","9.93474","20160210_234108"
"2.2960393","1.0390835","9.959879","20160210_234108"
"2.1404164","0.961272","9.896433","20160210_234108"
"2.0961237","1.0199299","9.759963","20160210_234108"
"2.0506337","0.9600749","9.664195","20160210_234109"
"2.1859062","0.9840169","9.7084875","20160210_234109"
"2.2649148","1.0127473","9.7479925","20160210_234109"
"2.2541409","0.9624691","9.536105","20160210_234109"
"2.2661119","1.0833763","9.537302","20160210_234109"
"2.1296425","1.0378864","9.793482","20160210_234109"
"2.1883004","1.0450691","9.782708","20160210_234109"
"2.1416135","1.13964","9.496601","20160210_234109"
"1.8124107","1.1240777","9.409213","20160210_234109"
"1.8794483","1.0893618","9.546879","20160210_234109"
"1.9871874","1.0893618","9.909601","20160210_234109"
"1.8806454","1.0845734","9.871294","20160210_234109"
"1.8818425","1.0821792","9.706094","20160210_234109"
"2.0614076","1.1085154","9.643845","20160210_234109"
"1.9009962","1.127669","9.66659","20160210_234109"
"1.7788919","1.1563994","9.537302","20160210_234109"
"1.8842367","1.1025299","9.694122","20160210_234109"
"2.0231004","1.1013328","9.968259","20160210_234109"
"2.0973208","1.1528081","10.028113","20160210_234109"
"1.8962077","1.0726024","9.88925","20160210_234109"
"1.9440918","1.0833763","9.727641","20160210_234109"
"2.0290859","1.1420342","9.661801","20160210_234109"
"1.9416976","1.1312603","9.765948","20160210_234109"
"2.1260512","1.1061212","9.570822","20160210_234109"
"2.172738","1.1504139","9.581595","20160210_234109"
"2.111686","1.0223241","9.627085","20160210_234109"
"2.1332338","1.067814","9.828198","20160210_234109"
"2.2026656","1.0271125","10.006566","20160210_234109"
"2.396596","1.0031705","9.953894","20160210_234109"
"2.5677812","1.0426749","9.782708","20160210_234109"
"2.4504654","1.0067618","9.657013","20160210_234109"
"2.2038627","1.0474633","9.516952","20160210_234109"
"2.2481554","1.1097125","9.369708","20160210_234109"
"2.1655555","1.1468226","9.560047","20160210_234109"
"2.1320367","1.0223241","9.690532","20160210_234109"
"2.5127146","1.0390835","9.737218","20160210_234109"
"2.456451","0.9947908","9.775525","20160210_234109"
"2.1667526","0.91458505","9.730036","20160210_234109"
"2.0937295","0.8750807","9.791088","20160210_234109"
"2.0578163","0.866701","10.036493","20160210_234109"
"2.0147207","0.93373865","10.16578","20160210_234109"
"1.8746599","0.9983821","10.065224","20160210_234109"
"1.8938135","1.1192893","9.7324295","20160210_234109"
"1.9249382","1.1779473","9.471462","20160210_234109"
"1.9859903","1.2677298","9.263166","20160210_234109"
"1.9895816","1.1731589","9.3026705","20160210_234109"
"2.1978772","1.2210429","9.3421755","20160210_234109"
